Country,PurchaseOrderDate,Type,Product,Variant,SupplierCountry,Quantity,Value,Freight,Air,BDI,Doses,Weight,Distance,TotalShipmentWeight,prod vol,STORAGE CONDITION,Openness,PredictedWeight,FinalWeight,Volume
Uruguay,2022-04-13,Vaccine,1103.0,1.0,United States of America,50000.0,725000.0,9897.63,222.7,2404.0,1.0,0.020411111,8617.354,1020.55555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.0,0.0204111109999998,0.020411111,137.10775644508652
Cuba,2022-04-14,Vaccine,1103.0,1.0,United States of America,1400.0,20300.0,5086.14,222.7,2404.0,1.0,0.020411111,2114.841,28.5755554,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.3,0.0204111109999998,0.020411111,138.9843251284016
Uruguay,2022-04-15,Vaccine,7120.0,10.0,India,15000.0,2475.0,3911.0,222.7,2404.0,10.0,0.027916667,8617.354,41.8750005,98.4,"Between +2° C and + 8° C, must not be frozen",2.0,0.0279166670000001,0.027916667,110.07369929648421
Uruguay,2022-04-15,Vaccine,8205.0,1.0,India,50000.0,162000.0,26542.0,222.7,2404.0,1.0,0.043333333,8617.354,2166.66665,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.0433333329999997,0.043333333,182.38494916911858
Cuba,2022-04-16,Vaccine,7120.0,10.0,India,1500.0,247.5,1956.0,222.7,2404.0,10.0,0.027916667,2114.841,4.18750005,98.4,"Between +2° C and + 8° C, must not be frozen",1.3,0.0279166670000001,0.027916667,105.00149081541565
Nicaragua,2022-04-18,Vaccine,7405.0,1.0,India,350000.0,350000.0,121300.0,222.7,2404.0,1.0,0.0,15167.33,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.0,0.0194549306399999,0.0194549306399999,113.5764958269021
Brazil,2022-04-19,Vaccine,7010.0,10.0,Indonesia,1996800.0,219648.0,104024.01,222.7,2404.0,10.0,0.022714286,15644.48,4535.58862848,94.7142857142857,"Between +2° C and + 8° C, must not be frozen",1.4,0.0240460716066667,0.022714286,115.66421207920025
Brazil,2022-04-20,Vaccine,7010.0,10.0,India,4000000.0,440000.0,167000.0,222.7,2404.0,10.0,0.02625,7694.307,10500.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.0254152540366667,0.02625,102.60950836206219
Aruba,2022-04-21,Vaccine,1103.0,1.0,United States of America,2000.0,29000.0,3920.19,222.7,2404.0,1.0,0.020411111,3161.668,40.822222,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.8,0.0204111109999998,0.020411111,142.10981705288867
Aruba,2022-04-21,Vaccine,8205.0,1.0,India,900.0,2916.0,2625.0,222.7,2404.0,1.0,0.043333333,3161.668,38.9999997,188.1,"Between +2° C and + 8° C, can also be frozen",2.8,0.0433333329999997,0.043333333,180.4910776447393
Aruba,2022-04-21,Vaccine,8205.0,5.0,India,1500.0,2424.0,1796.9,222.7,2404.0,5.0,0.030208333,3161.668,9.0624999,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.8,0.0302083329999999,0.030208333,140.7998759903502
Bermuda,2022-04-21,Vaccine,602.0,1.0,United States of America,300.0,165.0,1467.0,222.7,2404.0,1.0,0.0,12154.21,0.0,86.4,"Between +2° C and + 8° C, must not be frozen",2.0,0.0173820704,0.0173820704,95.9563171169134
British Virgin Islands,2022-04-21,Vaccine,7120.0,10.0,India,1500.0,247.5,2295.319148,222.7,2404.0,10.0,0.027916667,2638.875,4.18750005,98.4,"Between +2° C and + 8° C, must not be frozen",4.1,0.0279166670000001,0.027916667,104.064119041066
British Virgin Islands,2022-04-21,Vaccine,8205.0,1.0,India,850.0,2754.0,1300.680851,222.7,2404.0,1.0,0.043333333,2638.875,36.83333305,188.1,"Between +2° C and + 8° C, can also be frozen",4.1,0.0433333329999997,0.043333333,178.14057397033292
Ecuador,2022-04-21,Vaccine,7405.0,1.0,India,210500.0,242075.0,59000.0,222.7,2404.0,1.0,0.018967014,15952.83,3992.556447,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0189805672399999,0.018967014,95.02105012957092
Ecuador,2022-04-21,Vaccine,7405.0,1.0,India,210500.0,242075.0,59000.0,222.7,2404.0,1.0,0.018967014,15952.83,3992.556447,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0189805672399999,0.018967014,95.02105012957092
Honduras,2022-04-21,Vaccine,7405.0,1.0,India,157606.0,157606.0,62880.0,222.7,2404.0,1.0,0.0,14995.18,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.8,0.0209932233799999,0.0209932233799999,100.71689698464301
Honduras,2022-04-21,Vaccine,7405.0,1.0,India,157606.0,157606.0,62880.0,222.7,2404.0,1.0,0.0,14995.18,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.8,0.0209932233799999,0.0209932233799999,100.71689698464301
Panama,2022-04-21,Vaccine,1103.0,1.0,United States of America,100000.0,1450000.0,30977.79,222.7,2404.0,1.0,0.020411111,3580.789,2041.1111,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.5,0.0204111109999998,0.020411111,141.22923633295883
Uruguay,2022-04-21,Vaccine,1901.0,10.0,France,5000.0,7650.0,965.0,222.7,2404.0,10.0,0.033933333,10972.42,16.966666500000002,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.0,0.0339094917333334,0.033933333,213.83790561356412
Ecuador,2022-04-22,Vaccine,8205.0,5.0,India,540000.0,872640.0,65625.0,222.7,2404.0,5.0,0.030208333,4584.073,3262.499964,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.4,0.0302083329999999,0.030208333,133.6386167582939
British Virgin Islands,2022-04-23,Vaccine,7405.0,1.0,India,2650.0,2782.5,1685.0,222.7,2404.0,1.0,0.0,13378.93,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",4.1,0.0209999999999999,0.0209999999999999,111.39805675831187
Brazil,2022-04-26,Vaccine,7405.0,1.0,India,400000.0,400000.0,59500.0,222.7,2404.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,94.50843736606467
Brazil,2022-04-26,Vaccine,7405.0,1.0,India,400000.0,400000.0,59500.0,222.7,2404.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,94.50843736606467
Brazil,2022-04-26,Vaccine,7405.0,1.0,India,400000.0,400000.0,59500.0,222.7,2404.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,94.50843736606467
Brazil,2022-04-26,Vaccine,7405.0,1.0,India,400000.0,400000.0,59500.0,222.7,2404.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,94.50843736606467
Brazil,2022-04-26,Vaccine,7405.0,1.0,India,400000.0,400000.0,59500.0,222.7,2404.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,94.50843736606467
Cayman Islands,2022-04-26,Vaccine,8201.0,1.0,Belgium,1500.0,7500.0,2813.0,222.7,2404.0,1.0,0.026041667,8069.901,39.0625005,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",2.0,0.0260416670000001,0.026041667,123.18013276253934
Ecuador,2022-04-26,Vaccine,1101.0,1.0,Belgium,317000.0,4073450.0,33064.0,222.7,2404.0,1.0,0.007764583,9535.309,2461.372811,31.6,"Between +2° C and + 8° C, must not be frozen",1.4,0.00809701009,0.007764583,51.266140645657714
Brazil,2022-04-27,Vaccine,7120.0,10.0,India,640000.0,105600.0,30000.0,222.7,2404.0,10.0,0.027916667,7694.307,1786.666688,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.0274847225000001,0.027916667,102.09718447884742
Costa Rica,2022-04-27,Vaccine,1103.0,1.0,United States of America,80000.0,1160000.0,15000.0,222.7,2404.0,1.0,0.020411111,3564.9,1632.88888,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.9,0.0204111109999998,0.020411111,139.38644325819442
Costa Rica,2022-04-28,Vaccine,602.0,1.0,United States of America,80000.0,44000.0,27917.0,222.7,2404.0,1.0,0.0,15289.71,0.0,86.4,"Between +2° C and + 8° C, must not be frozen",3.9,0.01601348472,0.01601348472,99.13252991868711
Peru,2022-04-29,Vaccine,1404.0,12.0,India,500000.0,65000.0,12535.0,222.7,2404.0,20.0,0.041111111,5890.553,1027.777775,205.7486111111111,Should be -20° C or below,3.2,0.0386420307499999,0.041111111,264.74918101915546
Bolivia,2022-05-02,Vaccine,8205.0,1.0,India,120000.0,388800.0,54925.0,219.8,2566.0,1.0,0.043333333,6400.357,5199.99996,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.0433333329999997,0.043333333,203.2600122251775
Bolivia,2022-05-02,Vaccine,8205.0,1.0,India,120000.0,388800.0,54925.0,219.8,2566.0,1.0,0.043333333,6400.357,5199.99996,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.0433333329999997,0.043333333,203.2600122251775
Costa Rica,2022-05-02,Vaccine,8205.0,1.0,India,50000.0,162000.0,22118.0,219.8,2566.0,1.0,0.043333333,3564.9,2166.66665,188.1,"Between +2° C and + 8° C, can also be frozen",3.9,0.0433333329999997,0.043333333,184.16411209871498
Nicaragua,2022-05-02,Vaccine,1901.0,10.0,France,5000.0,7650.0,1720.0,219.8,2566.0,10.0,0.033933333,8906.699,16.966666500000002,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.0,0.03390772189,0.033933333,303.89852276903525
Bolivia,2022-05-03,Vaccine,7405.0,1.0,India,200000.0,200000.0,96280.0,219.8,2566.0,1.0,0.0,16246.04,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0209254571799999,0.0209254571799999,113.85273016688838
Bolivia,2022-05-03,Vaccine,7405.0,1.0,India,200000.0,200000.0,96280.0,219.8,2566.0,1.0,0.0,16246.04,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0209254571799999,0.0209254571799999,113.85273016688838
Bolivia,2022-05-03,Vaccine,7405.0,1.0,India,200000.0,200000.0,96280.0,219.8,2566.0,1.0,0.0,16246.04,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0209254571799999,0.0209254571799999,113.85273016688838
Colombia,2022-05-04,Vaccine,1901.0,10.0,France,400000.0,612000.0,17040.0,219.8,2566.0,10.0,0.033933333,8707.677,1357.3333200000002,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.0339409652866667,0.033933333,213.23745722779893
Ecuador,2022-05-04,Vaccine,1101.0,1.0,Belgium,315000.0,4047750.0,33064.0,219.8,2566.0,1.0,0.007764583,9535.309,2445.843645,31.6,"Between +2° C and + 8° C, must not be frozen",1.4,0.00809701009,0.007764583,50.67434025503271
Guatemala,2022-05-04,Vaccine,7120.0,10.0,India,5500.0,907.5,1956.0,219.8,2566.0,10.0,0.027916667,3318.143,15.35416685,98.4,"Between +2° C and + 8° C, must not be frozen",3.3,0.0279709494066668,0.027916667,149.03059773527315
Guatemala,2022-05-04,Vaccine,1404.0,12.0,Indonesia,12000.0,1410.0,3230.0,219.8,2566.0,20.0,0.019111111,17921.96,11.4666666,94.56148148148148,Should be -20° C or below,3.3,0.0248192900713332,0.019111111,271.48013460937614
Guatemala,2022-05-04,Vaccine,8205.0,1.0,India,5350.0,17334.0,4333.0,219.8,2566.0,1.0,0.043333333,3318.143,231.83333155,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.0433333329999997,0.043333333,192.23001631525767
Guatemala,2022-05-05,Vaccine,7405.0,1.0,India,10752.0,12364.8,4900.0,219.8,2566.0,1.0,0.018967014,15042.3,203.933334528,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.0190483334399999,0.018967014,139.1658507838763
Haiti,2022-05-05,Vaccine,7405.0,1.0,India,200000.0,230000.0,78000.0,219.8,2566.0,1.0,0.018967014,13846.49,3793.4028,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.8,0.0189737906199999,0.018967014,104.09325148885908
Costa Rica,2022-05-06,Vaccine,601.0,1.0,United States of America,20000.0,16000.0,10200.0,219.8,2566.0,1.0,0.0,15289.71,0.0,86.4,"Between +2° C and + 8° C, must not be frozen",3.9,0.0133165658799999,0.0133165658799999,97.85863474312568
Guyana,2022-05-06,Vaccine,1901.0,10.0,France,130200.0,199206.0,10133.0,219.8,2566.0,10.0,0.033933333,7320.075,441.81199566,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.3,0.0337046028533334,0.033933333,211.35235710309342
Bolivia,2022-05-09,Vaccine,601.0,1.0,United States of America,79800.0,63840.0,35733.0,219.8,2566.0,1.0,0.0,16246.04,0.0,86.4,"Between +2° C and + 8° C, must not be frozen",2.0,0.01746257544,0.01746257544,99.62115177481253
Bolivia,2022-05-09,Vaccine,1404.0,12.0,Indonesia,400000.0,47000.0,30194.0,219.8,2566.0,20.0,0.019111111,17453.36,382.22222,94.56148148148148,Should be -20° C or below,2.0,0.0261620076574999,0.019111111,206.57395300227944
Bolivia,2022-05-09,Vaccine,1404.0,12.0,Indonesia,400000.0,47000.0,30194.0,219.8,2566.0,20.0,0.019111111,17453.36,382.22222,94.56148148148148,Should be -20° C or below,2.0,0.0261620076574999,0.019111111,206.57395300227944
St. Lucia,2022-05-09,Vaccine,7010.0,10.0,India,7680.0,864.0,1000.0,219.8,2566.0,10.0,0.038368056,13496.15,29.466667008,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.5,0.0383344911533332,0.038368056,270.6130462513938
Bolivia,2022-05-10,Vaccine,7010.0,10.0,India,600000.0,67500.0,62700.0,219.8,2566.0,10.0,0.038368056,16246.04,2302.08336,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.0,0.0376979633833333,0.038368056,262.2186393665103
Peru,2022-05-10,Vaccine,1404.0,12.0,India,700000.0,91000.0,17465.0,219.8,2566.0,20.0,0.041111111,5890.553,1438.8888849999998,205.7486111111111,Should be -20° C or below,3.2,0.0404840012166665,0.041111111,233.38420570959312
Saint Vincent and the Grenadines,2022-05-10,Vaccine,8205.0,1.0,India,3850.0,12474.0,3611.0,219.8,2566.0,1.0,0.043333333,3308.9,166.83333205,188.1,"Between +2° C and + 8° C, can also be frozen",1.9,0.0433333329999997,0.043333333,181.91348144977002
Saint Vincent and the Grenadines,2022-05-11,Vaccine,7120.0,10.0,India,1500.0,247.5,1956.0,219.8,2566.0,10.0,0.027916667,3308.9,4.18750005,98.4,"Between +2° C and + 8° C, must not be frozen",1.9,0.0279166670000001,0.027916667,102.31341992261333
St. Lucia,2022-05-11,Vaccine,7120.0,10.0,India,1500.0,247.5,1956.0,219.8,2566.0,10.0,0.027916667,3232.885,4.18750005,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.0279863429266668,0.027916667,121.43931796472691
St. Lucia,2022-05-12,Vaccine,1103.0,1.0,United States of America,500.0,7250.0,4385.35,219.8,2566.0,1.0,0.020411111,3232.885,10.2055555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.5,0.0204111109999998,0.020411111,143.74482619814668
Peru,2022-05-13,Vaccine,1901.0,10.0,France,400000.0,612000.0,21370.0,219.8,2566.0,10.0,0.033933333,10268.11,1357.3333200000002,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.0339778144866667,0.033933333,212.15331104992282
Guatemala,2022-05-16,Vaccine,7405.0,1.0,India,175000.0,201250.0,69000.0,219.8,2566.0,1.0,0.018967014,15042.3,3319.2274500000003,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.0189737906199999,0.018967014,99.1243785002999
Guatemala,2022-05-16,Vaccine,7405.0,1.0,India,175000.0,201250.0,69000.0,219.8,2566.0,1.0,0.018967014,15042.3,3319.2274500000003,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.0189737906199999,0.018967014,99.1243785002999
Guatemala,2022-05-16,Vaccine,7010.0,10.0,India,253440.0,28512.0,22300.0,219.8,2566.0,10.0,0.038368056,15042.3,972.400011264,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.3,0.0382908536166666,0.038368056,200.70754534275812
Ecuador,2022-05-17,Vaccine,1901.0,10.0,France,405000.0,619650.0,21097.0,219.8,2566.0,10.0,0.033933333,9367.098,1374.2999865000002,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.4,0.033302860175,0.033933333,209.64679311127603
Guatemala,2022-05-17,Vaccine,1404.0,12.0,Indonesia,600000.0,70500.0,32395.0,219.8,2566.0,20.0,0.019111111,17921.96,573.33333,94.56148148148148,Should be -20° C or below,3.3,0.0214075197383333,0.019111111,155.64543912177515
Guatemala,2022-05-18,Vaccine,1103.0,1.0,United States of America,21600.0,313200.0,6100.0,219.8,2566.0,1.0,0.020411111,3318.143,440.8799976,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.0204130739633332,0.020411111,140.83965274108527
Peru,2022-05-18,Vaccine,7010.0,10.0,India,500000.0,55000.0,23333.0,219.8,2566.0,10.0,0.02625,5890.553,1312.5,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.02747950929,0.02625,102.16058802111061
Ecuador,2022-05-20,Vaccine,1301.0,5.0,Netherlands,98000.0,245000.0,6400.0,219.8,2566.0,5.0,0.034464286,9589.459,675.5000055999999,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",1.4,0.0344095690633335,0.034464286,127.56523644730778
El Salvador,2022-05-22,Vaccine,1103.0,1.0,United States of America,225000.0,3262500.0,46528.21,219.8,2566.0,1.0,0.020411111,3355.771,4592.499975,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.5,0.0204014836866665,0.020411111,140.80142577097303
Guatemala,2022-05-22,Vaccine,1103.0,1.0,United States of America,400000.0,5800000.0,111450.0,219.8,2566.0,1.0,0.020411111,3318.143,8164.444399999999,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.0204111109999998,0.020411111,142.45818252744456
Peru,2022-05-23,Vaccine,7120.0,10.0,India,500000.0,82500.0,23333.0,219.8,2566.0,10.0,0.027916667,5890.553,1395.83335,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0279166670000001,0.027916667,102.30829292602897
Peru,2022-05-23,Vaccine,602.0,1.0,United States of America,350000.0,192500.0,121667.0,219.8,2566.0,1.0,0.0,16792.93,0.0,86.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0149324409998333,0.0149324409998333,97.01471300012696
Curacao,2022-05-24,Vaccine,1404.0,12.0,India,2500.0,323.75,2260.0,219.8,2566.0,20.0,0.0295,14951.0,3.6875,2730.9555,Should be -20° C or below,3.4,0.0328819999666666,0.0295,1540.424123461673
El Salvador,2022-05-24,Vaccine,7010.0,10.0,India,468480.0,52704.0,34600.0,219.8,2566.0,10.0,0.038368056,15104.75,1797.466687488,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.5,0.0382338628733332,0.038368056,180.72774948436884
El Salvador,2022-05-24,Vaccine,8205.0,1.0,India,132350.0,428814.0,58681.0,219.8,2566.0,1.0,0.043333333,3355.771,5735.16662255,188.1,"Between +2° C and + 8° C, can also be frozen",3.5,0.0433333329999997,0.043333333,185.36611033702263
El Salvador,2022-05-24,Vaccine,7405.0,1.0,India,303320.0,348818.0,121000.0,219.8,2566.0,1.0,0.018967014,15104.75,5753.07468648,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.5,0.0196514526199999,0.018967014,102.72234008165125
Guatemala,2022-05-24,Vaccine,8205.0,1.0,India,250000.0,810000.0,110139.0,219.8,2566.0,1.0,0.043333333,3318.143,10833.33325,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.0433333329999997,0.043333333,182.92426190810818
Peru,2022-05-24,Vaccine,8205.0,1.0,India,200000.0,648000.0,88021.0,219.8,2566.0,1.0,0.043333333,5890.553,8666.6666,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.0433333329999997,0.043333333,185.7932269760562
Peru,2022-05-24,Vaccine,8205.0,1.0,India,200000.0,648000.0,88021.0,219.8,2566.0,1.0,0.043333333,5890.553,8666.6666,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.0433333329999997,0.043333333,185.7932269760562
Saint Vincent and the Grenadines,2022-05-24,Vaccine,1901.0,10.0,France,400.0,612.0,1865.0,219.8,2566.0,10.0,0.033933333,6989.701,1.3573333200000002,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.9,0.03385649967,0.033933333,221.61282594945425
Saint Vincent and the Grenadines,2022-05-24,Vaccine,7405.0,1.0,India,2000.0,2100.0,2042.0,219.8,2566.0,1.0,0.0,13580.86,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.9,0.0209999999999999,0.0209999999999999,99.1689065460562
Curacao,2022-05-31,Vaccine,1901.0,10.0,France,700.0,1071.0,1142.0,219.8,2566.0,10.0,0.033933333,7587.0,2.3753333100000003,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0338947774533334,0.033933333,303.5842662403364
El Salvador,2022-05-31,Vaccine,601.0,1.0,United States of America,10550.0,8440.0,6000.0,219.8,2566.0,1.0,0.0,15104.75,0.0,86.4,"Between +2° C and + 8° C, must not be frozen",3.5,0.0142625000999999,0.0142625000999999,99.58814319273975
Peru,2022-05-31,Vaccine,8205.0,1.0,India,200000.0,648000.0,88021.0,219.8,2566.0,1.0,0.043333333,5890.553,8666.6666,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.0433333329999997,0.043333333,185.7932269760562
